MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2163685,CLOSED,1429 Salem Creek Drive,Apex,27502,6/30/2018,Salem Creek Townhomes,"1,807",2018,2,2,2,Attached,"$259,235.00","$260,250.00",0,Yes,1,0-.25 Acres,1.00
2176805,CLOSED,912 Ambergate Station,Apex,27502-2431,6/26/2018,The Villages of Apex,"1,671",2013,3,2,1,Attached,"$260,000.00","$260,300.00",67,Yes,0,0-.25 Acres,1.00
2196654,CLOSED,2674 Impulsion Drive,Apex,27562,2/5/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$261,410.00","$260,515.00",0,Yes,2,0-.25 Acres,1.00
2141721,CLOSED,832 New Derby Lane,Apex,27523,2/15/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$261,005.00","$261,005.00",0,,1,0-.25 Acres,1.00
2235715,CLOSED,1517 Poets Glade Drive,Apex,27523,4/1/2019,Walden Townes,"1,670",2000,3,2,1,Attached,"$265,000.00","$262,000.00",11,Yes,0,0-.25 Acres,0.99
2256346,CLOSED,725 Wickham Ridge Road,Apex,27539,8/21/2019,Pemberley,"1,759",2013,4,3,0,Attached,"$259,000.00","$262,000.00",2,Yes,0,0-.25 Acres,1.01
2253732,CLOSED,725 Treviso Lane,Apex,27502,6/17/2019,55 James at Midtown,"1,724",2014,3,2,1,Attached,"$259,000.00","$262,000.00",3,Yes,1,0-.25 Acres,1.01
2264211,CLOSED,2002 White Pond Court,Apex,27523,8/5/2019,Walden Townes,"1,576",2002,3,2,1,Attached,"$262,000.00","$262,000.00",5,Yes,1,0-.25 Acres,1.00
2338957,CLOSED,173 Old Grove Lane,Apex,27507,10/14/2020,The Groves,"1,428",2006,2,2,1,Attached,"$265,000.00","$262,000.00",10,Yes,0,0-.25 Acres,0.99
2137673,CLOSED,834 New Derby Lane,Apex,27523,2/16/2018,Salem Pointe,"1,754",2018,3,2,1,Attached,"$262,250.00","$262,250.00",0,,1,0-.25 Acres,1.00
2172609,CLOSED,100 Castien Cove Place,Apex,27539-9402,4/12/2018,Woodcreek,"1,952",2016,2,2,1,Attached,"$269,900.00","$262,500.00",34,Yes,1,0-.25 Acres,0.97
2238256,CLOSED,114 Jamison Woods Lane,Apex,27539,5/23/2019,Jamison Park,"1,970",2004,3,3,0,Attached,"$269,900.00","$262,500.00",30,Yes,1,0-.25 Acres,0.97
2095054,CLOSED,2051 Old Chapman Drive,Apex,27502,5/25/2018,Hempstead at Beaver Creek,"1,741",2017,3,2,1,Attached,"$256,990.00","$262,795.00",0,,2,0-.25 Acres,1.02
2194764,CLOSED,1014 Tender Drive,Apex,27502,8/1/2018,The Villages of Apex,"1,719",2014,3,2,1,Attached,"$270,000.00","$263,000.00",34,Yes,1,0-.25 Acres,0.97
2227604,CLOSED,116 Ransomwood Drive,Apex,27539-6219,4/26/2019,Woodcreek,"1,780",2015,3,2,1,Attached,"$268,000.00","$263,000.00",102,Yes,1,0-.25 Acres,0.98
2141716,CLOSED,834 Salem Pointe Place,Apex,27523,5/11/2018,Salem Pointe,"1,687",2017,3,2,1,Attached,"$263,110.00","$263,110.00",0,,1,0-.25 Acres,1.00
2283223,CLOSED,3193 Retama Run,Apex,27562,12/6/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$267,305.00","$263,500.00",0,Yes,2,0-.25 Acres,0.99
2281540,CLOSED,2074 Jersey City Place,Apex,27523-7529,12/27/2019,CitiSide at Beaver Creek,"2,051",2012,3,2,2,Attached,"$270,000.00","$263,900.00",56,Yes,1,0-.25 Acres,0.98
2250781,CLOSED,241 Bally Shannon Way,Apex,27539,11/15/2019,Scots Laurel,"2,565",2006,4,3,1,Attached,"$268,500.00","$264,000.00",115,Yes,2,0-.25 Acres,0.98
2314135,CLOSED,742 Wickham Ridge Road,Apex,27539,5/26/2020,Pemberley,"1,771",2012,4,3,0,Attached,"$264,900.00","$264,900.00",10,Yes,0,0-.25 Acres,1.00
2231495,CLOSED,107 Writing Rock Place,Apex,27539,4/17/2019,Woodcreek,"1,809",2016,3,2,1,Attached,"$264,900.00","$264,900.00",52,Yes,1,0-.25 Acres,1.00
2218081,CLOSED,409 Old Mill Village Drive,Apex,27502-1487,4/3/2019,Old Mill Village,"1,812",2007,4,2,1,Attached,"$274,900.00","$264,900.00",94,Yes,3,0-.25 Acres,0.96
2196700,CLOSED,2033 Whitesmith Drive,Apex,27502,1/30/2019,Hempstead at Beaver Creek,"1,456",2018,3,2,1,Attached,"$279,695.00","$265,000.00",0,Yes,1,0-.25 Acres,0.95
2307316,CLOSED,169 Old Grove Lane,Apex,27502,4/8/2020,The Groves,"1,599",2006,3,2,1,Attached,"$275,000.00","$265,000.00",4,Yes,0,0-.25 Acres,0.96
2247797,CLOSED,1202 Haywards Heath Lane,Apex,27502,6/11/2019,Haddon Hall,"2,240",2010,3,3,1,Attached,"$280,000.00","$265,000.00",15,Yes,1,0-.25 Acres,0.95
2340127,CLOSED,200 Presenteer Trail,Apex,27539,10/23/2020,Miramonte,"2,069",2008,3,3,1,Attached,"$269,900.00","$265,000.00",19,Yes,1,0-.25 Acres,0.98
2316468,CLOSED,100 Tobacco Leaf Lane,Apex,27502,5/22/2020,Seagroves Farm,"1,523",2007,3,2,1,Attached,"$259,900.00","$265,000.00",1,Yes,1,0-.25 Acres,1.02
2301667,CLOSED,972 Ambergate Station,Apex,27502,3/17/2020,The Villages of Apex,"1,677",2012,3,2,1,Attached,"$265,000.00","$265,000.00",2,Yes,0,0-.25 Acres,1.00
2161075,CLOSED,1626 Shepherds Glade Drive,Apex,27523,1/10/2018,Walden Townes,"1,815",1997,3,2,1,Attached,"$265,000.00","$265,000.00",13,,1,0-.25 Acres,1.00
2191159,CLOSED,115 Bowerbank Lane,Apex,27539,9/4/2018,Woodcreek,"1,866",2017,3,2,1,Attached,"$265,000.00","$265,000.00",0,,1,0-.25 Acres,1.00
2256127,CLOSED,3196 Retama Run,Apex,27562,11/21/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$271,505.00","$265,000.00",0,Yes,2,0-.25 Acres,0.98
2317671,CLOSED,1506 Haywards Heath Lane,Apex,27502,7/2/2020,Haddon Hall,"2,278",2006,3,3,1,Attached,"$269,900.00","$265,000.00",12,Yes,1,0-.25 Acres,0.98
2177397,CLOSED,1387 Town Home Drive,Apex,27502,4/30/2018,Scotts Mill,"1,751",2015,3,3,1,Attached,"$270,000.00","$265,000.00",23,Yes,1,0-.25 Acres,0.98
2250919,CLOSED,1534 Haywards Heath Lane,Apex,27502,6/21/2019,Haddon Hall,"2,261",2005,3,3,0,Attached,"$270,000.00","$265,000.00",20,Yes,1,0-.25 Acres,0.98
2164669,CLOSED,1422 Salem Creek Drive,Apex,27502,11/14/2018,Salem Creek Townhomes,"2,033",2018,4,3,1,Attached,"$261,110.00","$265,068.00",0,Yes,1,0-.25 Acres,1.02
2269067,CLOSED,504 Village Loop Drive,Apex,27502,10/31/2019,Scotts Mill,"1,765",2016,3,3,1,Attached,"$269,000.00","$265,500.00",66,Yes,1,0-.25 Acres,0.99
2293029,CLOSED,2067 White Pond Court,Apex,27523,3/16/2020,Walden Townes,"1,644",2003,3,2,1,Attached,"$265,000.00","$266,000.00",10,Yes,1,0-.25 Acres,1.00
2287493,CLOSED,1448 Providence Green Lane,Apex,27502-8077,1/23/2020,Green at Scotts Mill,"1,822",2015,3,3,1,Attached,"$269,900.00","$266,500.00",33,Yes,1,0-.25 Acres,0.99
2269580,CLOSED,117 Havelock Court,Apex,27539,8/29/2019,Scots Laurel,"2,653",2006,3,2,2,Attached,"$270,000.00","$266,500.00",7,Yes,2,0-.25 Acres,0.99
2273040,CLOSED,408 Knightsborough Way,Apex,27502-4388,12/20/2019,Haddon Hall,"1,792",1999,3,3,0,Attached,"$265,000.00","$267,000.00",40,Yes,0,0-.25 Acres,1.01
2168232,CLOSED,1613 Shepherds Glade Drive,Apex,27523-4808,3/12/2018,Walden Townes,"1,974",1998,3,2,1,Attached,"$272,000.00","$267,000.00",1,Yes,1,0-.25 Acres,0.98
2249741,CLOSED,107 Brittingham Loop,Apex,27502-3649,7/26/2019,Haddon Hall,"2,252",2008,3,3,1,Attached,"$269,800.00","$267,000.00",68,Yes,1,0-.25 Acres,0.99
2235462,CLOSED,100 Darley Dale Loop,Apex,27502,3/20/2019,Haddon Hall,"2,436",2006,3,3,1,Attached,"$275,000.00","$267,000.00",3,Yes,1,0-.25 Acres,0.97
2172312,CLOSED,139 Writing Rock Place,Apex,27539,6/29/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$268,643.00","$267,084.00",0,Yes,1,0-.25 Acres,0.99
2171667,CLOSED,304 Castien Cove Place,Apex,27539,5/24/2018,Woodcreek,"1,856",2018,3,2,1,Attached,"$274,123.00","$267,500.00",0,Yes,1,0-.25 Acres,0.98
2180873,CLOSED,805 New Derby Lane,Apex,27523,11/30/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$267,590.00","$267,590.00",0,Yes,1,0-.25 Acres,1.00
2254156,CLOSED,1003 Arbor Valley Lane,Apex,27502,6/24/2019,Glen Arbor,"2,137",2003,3,2,1,Attached,"$267,900.00","$267,900.00",9,Yes,1,0-.25 Acres,1.00
2200996,CLOSED,133 Writing Rock Place,Apex,27539,8/8/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$269,057.00","$267,996.00",0,Yes,1,0-.25 Acres,1.00
2160554,CLOSED,130 Darley Dale Loop,Apex,27502,1/25/2018,Haddon Hall,"2,466",2007,4,3,1,Attached,"$269,900.00","$268,000.00",26,Yes,1,0-.25 Acres,0.99
2324298,CLOSED,203 Castien Cove Place,Apex,27539,8/27/2020,Woodcreek,"1,698",2018,3,2,1,Attached,"$269,000.00","$268,000.00",14,,1,0-.25 Acres,1.00
2290146,CLOSED,1428 Providence Green Lane,Apex,27502,2/14/2020,Green at Scotts Mill,"1,798",2015,3,3,1,Attached,"$269,900.00","$268,500.00",33,Yes,1,0-.25 Acres,0.99
2257334,CLOSED,1424 Providence Green Lane,Apex,27502,7/30/2019,Scotts Mill,"1,745",2015,3,3,1,Attached,"$275,000.00","$269,000.00",22,Yes,1,0-.25 Acres,0.98
2171619,CLOSED,307 Castien Cove Place,Apex,27539,6/26/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$269,817.00","$269,000.00",0,Yes,1,0-.25 Acres,1.00
2341271,CLOSED,140 Brittingham Loop,Apex,27502,10/23/2020,Haddon Hall,"2,239",2007,3,3,1,Attached,"$271,000.00","$269,000.00",5,Yes,1,0-.25 Acres,0.99
2202225,CLOSED,118 Darley Dale Loop,Apex,27502,8/10/2018,Haddon Hall,"2,275",2007,3,3,1,Attached,"$260,000.00","$269,000.00",3,Yes,1,0-.25 Acres,1.03
2250917,CLOSED,120 Writing Rock Place,Apex,27539,6/26/2019,Woodcreek,"1,820",2017,3,2,1,Attached,"$269,000.00","$269,000.00",1,Yes,1,0-.25 Acres,1.00
2244848,CLOSED,2447 Baslow Drive,Apex,27539-9062,7/8/2019,Pemberley,"1,984",2013,4,3,0,Attached,"$274,900.00","$269,500.00",36,Yes,1,0-.25 Acres,0.98
2247061,CLOSED,112 Brittingham Loop,Apex,27502-3649,5/1/2019,Haddon Hall,"2,443",2008,3,3,1,Attached,"$274,900.00","$269,500.00",7,Yes,1,0-.25 Acres,0.98
2196294,CLOSED,110 Bowerbank Lane,Apex,27539,10/12/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$275,000.00","$269,500.00",0,Yes,1,0-.25 Acres,0.98
2286289,CLOSED,3170 Retama Run,Apex,27562,12/17/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$273,035.00","$269,535.00",0,Yes,2,0-.25 Acres,0.99
2187344,CLOSED,2035 Whitesmith Drive,Apex,27502,1/23/2019,Hempstead at Beaver Creek,"1,456",2018,3,2,1,Attached,"$268,090.00","$269,585.00",0,Yes,1,0-.25 Acres,1.01
2328776,CLOSED,110 Brittingham Loop,Apex,27502,8/6/2020,Haddon Hall,"2,093",2008,3,2,2,Attached,"$269,900.00","$269,900.00",3,,1,0-.25 Acres,1.00
2210695,CLOSED,1132 Doe Blossom Lane,Apex,27502,3/28/2019,Deer Creek,"1,936",2018,3,2,1,Attached,"$269,990.00","$269,990.00",0,Yes,2,0-.25 Acres,1.00
2296534,CLOSED,3422 Dropseed Drive,Apex,27502,6/10/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$269,990.00","$269,990.00",0,Yes,2,0-.25 Acres,1.00
2154252,CLOSED,842 New Derby Lane,Apex,27523,2/16/2018,Salem Pointe,"1,687",2018,2,2,1,Attached,"$269,990.00","$269,990.00",0,,1,0-.25 Acres,1.00
2310452,CLOSED,700 Treviso Lane,Apex,27502-2185,6/15/2020,55 James at Midtown,"1,764",2015,3,2,1,Attached,"$272,000.00","$270,000.00",52,Yes,1,0-.25 Acres,0.99
2324023,CLOSED,137 Writing Rock Place,Apex,27539,7/20/2020,Woodcreek,"1,700",2018,3,2,1,Attached,"$275,000.00","$270,000.00",8,Yes,1,0-.25 Acres,0.98
2229804,CLOSED,1383 Regents Lane,Apex,27502,12/20/2019,Salem Creek Townhomes,"2,224",2019,3,3,1,Attached,"$274,900.00","$270,000.00",0,Yes,1,0-.25 Acres,0.98
2181358,CLOSED,120 Bowerbank Lane,Apex,27539,6/25/2018,Woodcreek,"1,866",2018,3,2,1,Attached,"$268,000.00","$270,000.00",0,,1,0-.25 Acres,1.01
2171599,CLOSED,301 Castien Cove Place,Apex,27539,4/30/2018,Woodcreek,"1,856",2018,3,2,1,Attached,"$274,314.00","$270,000.00",0,Yes,1,0-.25 Acres,0.98
2171637,CLOSED,306 Castien Cove Place,Apex,27539,6/28/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$274,637.00","$270,000.00",0,Yes,1,0-.25 Acres,0.98
2168613,CLOSED,433 Village Commons Lane,Apex,27502,2/23/2018,Scotts Mill,"1,821",2014,3,3,1,Attached,"$275,000.00","$270,000.00",0,Yes,1,0-.25 Acres,0.98
2102056,CLOSED,1005 Drayman Place,Apex,27502,2/27/2018,Hempstead at Beaver Creek,"1,741",2018,3,2,1,Attached,"$283,060.00","$270,000.00",0,Yes,2,0-.25 Acres,0.95
2164459,CLOSED,1027 Drayman Place,Apex,27502,6/27/2018,Hempstead at Beaver Creek,"1,765",2017,3,2,1,Attached,"$276,000.00","$270,000.00",0,Yes,2,0-.25 Acres,0.98
2206587,CLOSED,119 Writing Rock Place,Apex,27539,9/21/2018,Woodcreek,"1,804",2017,3,2,1,Attached,"$275,000.00","$270,000.00",16,Yes,1,0-.25 Acres,0.98
2233294,CLOSED,331 Old Mill Village Drive,Apex,27502,3/20/2019,Old Mill Village,"1,944",2007,3,2,1,Attached,"$280,000.00","$270,000.00",15,Yes,3,0-.25 Acres,0.96
2166016,CLOSED,1010 Tender Drive,Apex,27502,2/20/2018,The Villages of Apex,"1,742",2014,3,2,1,Attached,"$268,000.00","$270,000.00",2,Yes,2,0-.25 Acres,1.01
2295859,CLOSED,3412 Dropseed Drive,Apex,27502,6/19/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$274,990.00","$270,490.00",0,Yes,2,0-.25 Acres,0.98
2287906,CLOSED,143 Writing Rock Place,Apex,27539,12/30/2019,Woodcreek,"1,938",2018,3,2,1,Attached,"$275,000.00","$271,500.00",17,Yes,1,0-.25 Acres,0.99
2180853,CLOSED,814 New Derby Lane,Apex,27523,10/30/2018,Salem Pointe,"1,780",2018,3,2,1,Attached,"$271,880.00","$271,880.00",0,Yes,1,0-.25 Acres,1.00
2205919,CLOSED,896 Queen City Crescent,Apex,27523,9/26/2018,CitiSide at Beaver Creek,"2,632",2011,3,2,2,Attached,"$278,000.00","$272,000.00",23,Yes,2,0-.25 Acres,0.98
2319267,CLOSED,241 Grenoch Valley Lane,Apex,27539,7/13/2020,Scots Laurel,"2,656",2005,3,2,2,Attached,"$275,000.00","$272,000.00",5,Yes,2,0-.25 Acres,0.99
2170720,CLOSED,314 Castien Cove Place,Apex,27539,2/22/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$273,045.00","$272,000.00",0,Yes,1,0-.25 Acres,1.00
2278267,CLOSED,3203 Retama Run,Apex,27562,9/27/2019,Woodbury,"1,816",2019,3,2,1,Attached,"$279,900.00","$272,000.00",0,Yes,2,0-.25 Acres,0.97
2249896,CLOSED,438 Oak Pine Drive,Apex,27502,8/25/2020,Green at Scotts Mill,"1,745",2020,3,3,1,Attached,"$284,990.00","$272,000.00",0,Yes,1,0-.25 Acres,0.95
2328142,CLOSED,307 Old Grove Lane,Apex,27502,7/31/2020,Center Street Station,"1,840",2020,3,3,1,Attached,"$276,500.00","$272,200.00",0,Yes,0,0-.25 Acres,0.98
2195406,CLOSED,403 Old Mill Village Drive,Apex,27502,7/16/2018,Old Mill Village,"2,100",2007,3,3,0,Attached,"$274,900.00","$272,500.00",1,Yes,2,0-.25 Acres,0.99
2310096,CLOSED,2033 Whitesmith Drive,Apex,27502,5/28/2020,Hempstead at Beaver Creek,"1,536",2018,3,2,1,Attached,"$279,900.00","$272,500.00",25,Yes,1,0-.25 Acres,0.97
2328169,CLOSED,319 Old Grove Lane,Apex,27502,8/12/2020,Center Street Station,"1,840",0,3,3,1,Attached,"$276,500.00","$272,600.00",0,Yes,0,0-.25 Acres,0.99
2194488,CLOSED,2505 Rambling Creek Road,Apex,27523,7/11/2018,The Preserve at White Oak Creek,"1,620",2018,3,2,1,Attached,"$275,000.00","$273,000.00",0,Yes,1,0-.25 Acres,0.99
2229797,CLOSED,1387 Regents Lane,Apex,27502,7/12/2019,Salem Creek Townhomes,"2,224",2019,3,3,1,Attached,"$279,000.00","$273,000.00",0,Yes,1,0-.25 Acres,0.98
2153160,CLOSED,836 Salem Pointe Place,Apex,27523,5/22/2018,Salem Pointe,"1,754",2017,3,2,1,Attached,"$282,725.00","$273,305.00",0,,1,0-.25 Acres,0.97
2283228,CLOSED,3184 Retama Run,Apex,27562,11/19/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$273,365.00","$273,365.00",0,Yes,2,0-.25 Acres,1.00
2130944,CLOSED,1460 Salem Creek Drive,Apex,27502,5/7/2018,Salem Creek Townhomes,"2,096",2017,4,3,1,Attached,"$290,580.00","$273,450.00",0,Yes,1,0-.25 Acres,0.94
2259180,CLOSED,1413 Regents Lane,Apex,27502,12/13/2019,Salem Creek Townhomes,"2,202",2017,3,2,2,Attached,"$275,000.00","$273,500.00",142,Yes,1,0-.25 Acres,0.99
2166867,CLOSED,312 Castien Cove Place,Apex,27539,3/30/2018,Woodcreek,"1,856",2017,3,2,1,Attached,"$281,294.00","$274,000.00",0,Yes,1,0-.25 Acres,0.97
2156287,CLOSED,1050 Brownsmith Drive,Apex,27502,5/21/2018,Hempstead at Beaver Creek,"1,765",2018,3,2,1,Attached,"$279,000.00","$274,000.00",0,Yes,2,0-.25 Acres,0.98
2277180,CLOSED,3198 Retama Run,Apex,27562,11/22/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$277,175.00","$274,175.00",0,Yes,2,0-.25 Acres,0.99
2289896,CLOSED,3160 Retama Run,Apex,27562,2/20/2020,Woodbury,"1,818",2020,3,2,1,Attached,"$273,245.00","$274,355.00",0,Yes,2,0-.25 Acres,1.00
2295559,CLOSED,852 New Derby Lane,Apex,27523,3/5/2020,Salem Pointe,"1,792",2017,2,2,1,Attached,"$274,800.00","$274,800.00",16,Yes,1,0-.25 Acres,1.00
2302356,CLOSED,1444 Providence Green Lane,Apex,27502,4/24/2020,Green at Scotts Mill,"1,843",2015,3,3,1,Attached,"$274,900.00","$274,900.00",13,Yes,1,0-.25 Acres,1.00
2321459,CLOSED,739 Wickham Ridge Road,Apex,27539-9050,10/9/2020,Pemberley,"1,800",2013,4,3,0,Attached,"$274,900.00","$274,900.00",70,Yes,0,0-.25 Acres,1.00
2156978,CLOSED,1135 Little Gem Lane,Apex,27523,5/29/2018,Sweetwater,"1,687",2017,2,2,1,Attached,"$274,990.00","$274,990.00",0,Yes,1,0-.25 Acres,1.00
2249905,CLOSED,432 Oak Pine Drive,Apex,27502,8/12/2020,Green at Scotts Mill,"1,745",2019,3,3,1,Attached,"$274,990.00","$274,990.00",0,Yes,1,0-.25 Acres,1.00
2258698,CLOSED,314 Castien Cove Place,Apex,27539,7/12/2019,Woodcreek,"1,768",2018,3,2,1,Attached,"$275,000.00","$275,000.00",9,Yes,1,0-.25 Acres,1.00
2235747,CLOSED,100 Pleasant Glen Lane,Apex,27539,6/20/2019,Woodcreek,"1,974",2015,2,2,1,Attached,"$279,900.00","$275,000.00",88,Yes,1,0-.25 Acres,0.98
2272050,CLOSED,1113 Doe Blossom Lane,Apex,27502,12/16/2019,Deer Creek,"1,736",2019,3,2,1,Attached,"$279,990.00","$275,000.00",0,Yes,2,0-.25 Acres,0.98
2221454,CLOSED,2666 Impulsion Drive,Apex,27562,4/5/2019,Woodbury,"1,836",2019,3,2,1,Attached,"$279,900.00","$275,000.00",0,Yes,2,0-.25 Acres,0.98
2260599,CLOSED,912 Arbor Valley Lane,Apex,27502,7/29/2019,Glen Arbor,"1,875",2002,3,2,1,Attached,"$275,000.00","$275,000.00",10,Yes,1,0-.25 Acres,1.00
2233467,CLOSED,205 Grindstone Drive,Apex,27502,2/28/2019,Old Mill Village,"2,175",2008,3,3,0,Attached,"$279,900.00","$275,000.00",30,,2,0-.25 Acres,0.98
2272555,CLOSED,111 Grindstone Drive,Apex,27502,10/10/2019,Old Mill Village,"2,235",2007,4,2,1,Attached,"$275,000.00","$275,000.00",28,Yes,2,0-.25 Acres,1.00
2198290,CLOSED,574 Village Loop Drive,Apex,27502,8/2/2018,Scotts Mill,"1,755",2015,3,3,1,Attached,"$275,000.00","$275,000.00",13,Yes,1,0-.25 Acres,1.00
2173085,CLOSED,401 Village Commons Lane,Apex,27502,4/30/2018,Scotts Mill,"1,745",2014,3,3,1,Attached,"$275,000.00","$275,000.00",9,Yes,1,0-.25 Acres,1.00
2315847,CLOSED,258 Bally Shannon Way,Apex,27539,6/15/2020,Scots Laurel,"2,599",2007,3,2,2,Attached,"$279,000.00","$275,000.00",19,Yes,2,0-.25 Acres,0.99
2265072,CLOSED,807 Ambergate Station,Apex,27502-2470,8/29/2019,The Villages of Apex,"1,885",2015,3,2,1,Attached,"$275,000.00","$275,000.00",17,Yes,1,0-.25 Acres,1.00
2325594,CLOSED,592 Village Loop Drive,Apex,27502-7999,7/31/2020,Green at Scotts Mill,"1,779",2016,3,3,1,Attached,"$279,900.00","$275,000.00",3,Yes,1,0-.25 Acres,0.98
2216169,CLOSED,223 Grindstone Drive,Apex,27502,11/19/2018,Old Mill Village,"2,196",2008,3,2,1,Attached,"$280,000.00","$275,000.00",13,Yes,2,0-.25 Acres,0.98
2172264,CLOSED,143 Writing Rock Place,Apex,27539,9/27/2018,Woodcreek,"1,856",2018,3,2,1,Attached,"$278,306.00","$275,000.00",0,Yes,1,0-.25 Acres,0.99
2328398,CLOSED,110 Butterbiggins Lane,Apex,27539,8/17/2020,Scots Laurel,"2,342",2006,3,2,2,Attached,"$279,900.00","$275,000.00",2,Yes,2,0-.25 Acres,0.98
2196821,CLOSED,1002 Tender Drive,Apex,27502,7/30/2018,The Villages of Apex,"1,784",2014,3,2,1,Attached,"$275,000.00","$275,000.00",7,Yes,2,0-.25 Acres,1.00
2259087,CLOSED,114 Pleasant Glen Lane,Apex,27539-5334,8/30/2019,Woodcreek,"1,952",2016,3,2,1,Attached,"$279,000.00","$275,000.00",43,Yes,1,0-.25 Acres,0.99
2158286,CLOSED,1147 Little Gem Lane,Apex,27523,4/30/2018,Sweetwater,"1,697",2017,3,2,1,Attached,"$275,090.00","$275,090.00",0,Yes,1,0-.25 Acres,1.00
2327777,CLOSED,201 Knightsborough Way,Apex,27502,7/22/2020,Haddon Hall,"1,750",1999,3,3,0,Attached,"$259,900.00","$275,100.00",2,Yes,0,0-.25 Acres,1.06
2154246,CLOSED,844 New Derby Lane,Apex,27523,1/26/2018,Salem Pointe,"1,754",2017,3,2,1,Attached,"$279,935.00","$275,530.00",0,,1,0-.25 Acres,0.98
2150635,CLOSED,1439 Salem Creek Drive,Apex,27502,5/31/2018,Salem Creek Townhomes,"2,096",2017,3,2,2,Attached,"$266,185.00","$275,880.00",0,Yes,1,0-.25 Acres,1.04
2193317,CLOSED,2024 Old Chapman Drive,Apex,27502,6/28/2019,Hempstead at Beaver Creek,"1,765",2019,3,2,1,Attached,"$276,000.00","$276,000.00",0,Yes,2,0-.25 Acres,1.00
2328208,CLOSED,317 Old Grove Lane,Apex,27502,8/14/2020,Center Street Station,"1,836",0,3,3,1,Attached,"$282,500.00","$276,500.00",0,Yes,0,0-.25 Acres,0.98
2328147,CLOSED,321 Old Grove Lane,Apex,27502,7/31/2020,Center Street Station,"1,840",2019,3,3,1,Attached,"$276,500.00","$276,500.00",0,Yes,0,0-.25 Acres,1.00
2333586,CLOSED,473 Village Commons Lane,Apex,27502,10/14/2020,Green at Scotts Mill,"1,794",2015,3,3,1,Attached,"$277,500.00","$276,500.00",1,Yes,1,0-.25 Acres,1.00
2240325,CLOSED,2220 Red Knot Lane,Apex,27502,8/19/2019,Peak 502 at Beaver Creek,"1,914",2019,4,3,1,Attached,"$284,990.00","$276,615.00",0,Yes,1,0-.25 Acres,0.97
2264950,CLOSED,3214 Retama Run,Apex,27562,9/27/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$278,900.00","$276,900.00",0,Yes,2,0-.25 Acres,0.99
2296525,CLOSED,3426 Dropseed Drive,Apex,27502,3/26/2020,Deer Creek,"1,962",2020,3,2,1,Attached,"$287,640.00","$276,990.00",0,Yes,2,0-.25 Acres,0.96
2205241,CLOSED,2251 Chattering Lory Lane,Apex,27502,12/21/2018,Peak 502 at Beaver Creek,"1,887",2018,4,3,1,Attached,"$289,990.00","$276,990.00",0,Yes,1,0-.25 Acres,0.96
2130261,CLOSED,1018 Diamond Dove Lane,Apex,27502,2/9/2018,Peak 502 at Beaver Creek,"1,887",2017,4,3,1,Attached,"$277,490.00","$277,000.00",0,Yes,1,0-.25 Acres,1.00
2325020,CLOSED,400 Oak Pine Drive,Apex,27502,8/13/2020,Green at Scotts Mill,"2,166",2003,3,3,1,Attached,"$285,000.00","$277,000.00",19,Yes,2,0-.25 Acres,0.97
2291984,CLOSED,308 Castien Cove Place,Apex,27539,4/15/2020,Woodcreek,"1,866",2018,3,2,1,Attached,"$285,000.00","$277,000.00",79,Yes,1,0-.25 Acres,0.97
2249709,CLOSED,1127 Doe Blossom Lane,Apex,27502,8/26/2019,Deer Creek,"1,736",2019,3,2,1,Attached,"$282,065.00","$277,165.00",0,Yes,2,0-.25 Acres,0.98
2163053,CLOSED,309 Castien Cove Place,Apex,27539,5/15/2018,Woodcreek,"1,856",2017,3,2,1,Attached,"$277,262.00","$277,262.00",0,Yes,1,0-.25 Acres,1.00
2263702,CLOSED,625 Briarcliff Street,Apex,27502,9/30/2019,55 James at Midtown,"2,104",2014,3,2,1,Attached,"$289,900.00","$277,500.00",69,Yes,1,0-.25 Acres,0.96
2313100,CLOSED,140 Darley Dale Loop,Apex,27502,4/10/2020,Haddon Hall,"2,458",2006,3,3,1,Attached,"$277,500.00","$277,500.00",0,,1,0-.25 Acres,1.00
2230948,CLOSED,107 Havelock Court,Apex,27539,2/28/2019,Scots Laurel,"2,505",2006,3,2,2,Attached,"$279,500.00","$277,500.00",17,Yes,2,0-.25 Acres,0.99
