MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2152958,CLOSED,1894 Woodall Crest Drive,Apex,27502,11/29/2018,Woodall Estates,"3,380",2018,5,4,0,Detached,"$464,990.00","$455,000.00",0,Yes,2,0-.25 Acres,0.98
2226913,CLOSED,2225 Serene Lake Drive,Apex,27539,2/22/2019,Blaney Farms,"3,228",2016,4,3,1,Detached,"$453,000.00","$455,000.00",34,,2,.51-.75 Acres,1.00
2268658,CLOSED,208 Jerryanne Court,Apex,27523,12/2/2019,Montclair,"4,008",1999,5,3,1,Detached,"$469,000.00","$455,000.00",102,Yes,2,.26-.5 Acres,0.97
2316321,CLOSED,914 Newington Way,Apex,27502,6/22/2020,Haddon Hall,"3,197",1999,5,4,0,Detached,"$450,000.00","$455,000.00",2,Yes,2,.26-.5 Acres,1.01
2124228,CLOSED,2127 Tordelo Place,Apex,27502,5/17/2018,Madison,"3,007",2017,4,3,0,Detached,"$475,000.00","$455,000.00",0,Yes,2,0-.25 Acres,0.96
2186742,CLOSED,2408 Heathcote Lane,Apex,27502,6/11/2018,Covington,"3,185",2014,5,3,0,Detached,"$459,000.00","$455,000.00",9,Yes,2,0-.25 Acres,0.99
2303460,CLOSED,628 Secret Meadow Lane,Apex,27523-8502,7/7/2020,The Preserve at White Oak Creek,"3,150",2017,5,4,0,Detached,"$469,900.00","$455,000.00",77,,2,0-.25 Acres,0.97
2233356,CLOSED,2678 Tunstall Grove Drive,Apex,27523,4/15/2019,The Preserve at White Oak Creek,"2,928",2019,5,4,0,Detached,"$455,736.00","$455,000.00",0,Yes,2,0-.25 Acres,1.00
2186084,CLOSED,112 Bellagio Drive,Apex,27539,6/26/2018,Tuscany,"3,212",2012,4,3,1,Detached,"$450,000.00","$455,000.00",10,Yes,2,0-.25 Acres,1.01
2259834,CLOSED,3230 Ripley River Road,Apex,27562,9/30/2019,Woodbury,"3,160",2019,5,4,0,Detached,"$469,678.00","$455,000.00",0,Yes,2,0-.25 Acres,0.97
2168977,CLOSED,202 Kanewind Terrace,Apex,27523,10/4/2018,Greenmoor,"3,044",2018,5,4,0,Detached,"$458,900.00","$455,000.00",0,Yes,2,0-.25 Acres,0.99
2159624,CLOSED,113 Echo Creek Place,Apex,27539,2/28/2018,Woodcreek,"3,658",2014,4,3,1,Detached,"$460,000.00","$455,000.00",89,Yes,2,.26-.5 Acres,0.99
2255091,CLOSED,7113 Capulin Crest Drive,Apex,27539,7/30/2019,The Park At West Lake,"3,001",2005,3,2,1,Detached,"$459,900.00","$455,000.00",24,Yes,2,.26-.5 Acres,0.99
2199853,CLOSED,212 Shadow Mist Court,Apex,27539,9/20/2018,Sunset Pointe,"3,750",2013,6,4,1,Detached,"$448,000.00","$455,000.00",49,Yes,2,0-.25 Acres,1.02
2160315,CLOSED,2305 Swansea Lane,Apex,27502,8/16/2018,Chelsea Run,"2,954",2017,5,3,1,Detached,"$455,000.00","$455,000.00",0,Yes,2,0-.25 Acres,1.00
2277215,CLOSED,3231 Ripley River Road,Apex,27562,1/17/2020,Woodbury,"3,459",2019,4,3,1,Detached,"$457,175.00","$455,175.00",0,Yes,2,0-.25 Acres,1.00
2289142,CLOSED,3102 Wishing Well Wynd,Apex,27502,2/28/2020,Smith Farm,"3,225",2020,4,3,1,Detached,"$454,990.00","$455,180.00",0,Yes,2,0-.25 Acres,1.00
2176757,CLOSED,1364 Gilwood Drive,Apex,27523,8/31/2018,Middleton,"3,101",2018,5,5,0,Detached,"$455,613.00","$455,613.00",0,Yes,2,0-.25 Acres,1.00
2255766,CLOSED,1093 Diamond Dove Lane,Apex,27502,2/13/2020,Peak 502 at Beaver Creek,"3,202",2019,5,4,0,Detached,"$443,990.00","$455,698.00",0,,2,0-.25 Acres,1.03
2169038,CLOSED,2007 Good Shepherd Way,Apex,27523,3/26/2018,Walden Creek,"4,003",2000,5,3,1,Detached,"$459,900.00","$456,000.00",5,Yes,2,.26-.5 Acres,0.99
2195925,CLOSED,2420 Thurrock Drive,Apex,27539,11/7/2018,Brighton Forest,"3,471",2009,4,3,0,Detached,"$459,900.00","$456,000.00",107,,3,.26-.5 Acres,0.99
2149225,CLOSED,1937 Metta Mill Lane,Apex,27502,6/29/2018,Woodall Estates,"3,171",2017,5,3,0,Detached,"$456,310.00","$456,310.00",0,,2,0-.25 Acres,1.00
2235957,CLOSED,2652 Silver Bend Drive,Apex,27539,7/26/2019,Brighton Forest,"3,760",2011,5,3,1,Detached,"$468,500.00","$456,500.00",115,Yes,2,.26-.5 Acres,0.97
2240524,CLOSED,613 Brook Pine Trail,Apex,27523,8/19/2019,Greenmoor,"2,774",2019,4,3,0,Detached,"$445,000.00","$456,540.00",0,Yes,2,0-.25 Acres,1.03
2176504,CLOSED,1944 Metta Mill Lane,Apex,27560,11/29/2018,Woodall Estates,"2,473",2018,3,2,1,Detached,"$456,825.00","$456,825.00",0,,2,0-.25 Acres,1.00
2170689,CLOSED,934 Bay Bouquet Lane,Apex,27523,10/31/2018,Ellington Cove,"2,838",2018,4,3,0,Detached,"$460,850.00","$457,000.00",0,Yes,2,0-.25 Acres,0.99
2126712,CLOSED,152 W Ferrell Road,Apex,27523,5/30/2019,Woodhall,"2,254",2019,3,2,1,Detached,"$467,172.00","$457,000.00",0,Yes,2,.26-.5 Acres,0.98
2328393,CLOSED,3004 Kildaire Dairy Way,Apex,27539,6/30/2020,The Courtyards at Kildaire Farms,"1,776",2020,2,2,0,Detached,"$457,020.00","$457,020.00",0,Yes,2,0-.25 Acres,1.00
2260482,CLOSED,3117 Mavisbank Circle,Apex,27502,1/28/2020,Buckhorn Preserve,"2,636",2019,3,3,0,Detached,"$457,105.00","$457,105.00",0,Yes,2,0-.25 Acres,1.00
2201884,CLOSED,2925 Oakley Woods Lane,Apex,27539,10/2/2018,Brighton Forest,"3,058",2014,4,3,1,Detached,"$465,000.00","$457,500.00",48,Yes,2,.26-.5 Acres,0.98
2295751,CLOSED,1412 Tinos Overlook Way,Apex,27502,6/25/2020,Arcadia West,"3,292",2020,6,5,0,Detached,"$469,990.00","$457,500.00",0,Yes,2,0-.25 Acres,0.97
2131279,CLOSED,3213 Curling Creek Drive,Apex,27502,4/11/2018,Stillwater,"2,893",2017,3,3,0,Detached,"$439,759.00","$457,503.00",0,Yes,2,0-.25 Acres,1.04
2252293,CLOSED,2221 Serene Lake Drive,Apex,27539-6257,7/16/2019,Blaney Farms,"3,662",2016,4,3,1,Detached,"$459,900.00","$457,900.00",51,Yes,2,.51-.75 Acres,1.00
2169128,CLOSED,1088 Diamond Dove Lane,Apex,27502,10/1/2018,Peak 502 at Beaver Creek,"3,206",2018,4,3,1,Detached,"$474,990.00","$458,000.00",0,Yes,2,0-.25 Acres,0.96
2275080,CLOSED,1064 Diamond Dove Lane,Apex,27502,3/18/2020,Peak 502 at Beaver Creek,"3,217",2020,5,4,0,Detached,"$459,990.00","$458,100.00",0,,2,0-.25 Acres,1.00
2285404,CLOSED,3069 Mavisbank Circle,Apex,27502,8/28/2019,Buckhorn Preserve,"2,509",2019,2,2,1,Detached,"$458,400.00","$458,400.00",0,Yes,3,0-.25 Acres,1.00
2151756,CLOSED,2332 Tiltonshire Lane,Apex,27539-7495,3/21/2018,Whitehart,"3,154",2000,3,3,1,Detached,"$465,400.00","$458,500.00",60,Yes,2,1-2.9 Acres,0.99
2142529,CLOSED,319 Stonehouse Drive,Apex,27523,2/23/2018,Crestmont,"3,010",2017,5,3,0,Detached,"$458,740.00","$458,740.00",0,Yes,2,0-.25 Acres,1.00
2270148,CLOSED,101 Reunion Pine Drive,Apex,27539,11/1/2019,Woodcreek,"3,843",2009,4,3,1,Detached,"$459,000.00","$459,000.00",72,Yes,2,0-.25 Acres,1.00
2231598,CLOSED,3908 Covington Trace,Apex,27502-8519,2/20/2019,Covington Place,"3,602",2014,5,4,0,Detached,"$459,000.00","$459,000.00",5,,2,0-.25 Acres,1.00
2298137,CLOSED,1321 Soaring Silo Way,Apex,27502,9/1/2020,Smith Farm,"3,225",2020,4,3,1,Detached,"$459,465.00","$459,465.00",0,Yes,2,0-.25 Acres,1.00
2202741,CLOSED,1344 Brown Velvet Lane,Apex,27523,10/18/2018,Sweetwater,"3,220",2018,4,3,1,Detached,"$461,440.00","$459,685.00",0,Yes,2,0-.25 Acres,1.00
2171257,CLOSED,1928 Metta Mill Lane,Apex,27502,11/29/2018,Woodall Estates,"3,420",2018,5,4,0,Detached,"$459,785.00","$459,785.00",0,,2,0-.25 Acres,1.00
2192096,CLOSED,6013 Larboard Drive,Apex,27539,6/29/2018,The Park At West Lake,"3,117",2007,5,3,0,Detached,"$464,900.00","$459,900.00",5,Yes,2,.26-.5 Acres,0.99
2246027,CLOSED,104 Restonwood Drive,Apex,27539,6/17/2019,Woodcreek,"2,781",2017,4,3,0,Detached,"$459,900.00","$459,900.00",27,Yes,3,.26-.5 Acres,1.00
2272236,CLOSED,4909 Sunset Fairways Drive,Apex,27539,9/6/2019,Woodcreek,"3,400",2018,5,3,1,Detached,"$459,900.00","$459,900.00",5,Yes,2,.26-.5 Acres,1.00
2271690,CLOSED,1186 Marker Drive,Apex,27502,10/21/2019,The Villages of Apex,"3,121",2011,5,3,1,Detached,"$459,900.00","$459,900.00",29,Yes,2,0-.25 Acres,1.00
2247892,CLOSED,1205 Magnolia Row Trail,Apex,27502,5/17/2019,Magnolia Walk,"3,096",2016,5,4,0,Detached,"$459,900.00","$459,900.00",4,Yes,2,0-.25 Acres,1.00
2281248,CLOSED,446 Brook Pine Trail,Apex,27523,3/31/2020,Greenmoor,"3,046",2019,5,4,0,Detached,"$459,900.00","$459,900.00",0,Yes,2,0-.25 Acres,1.00
2306781,CLOSED,337 Ironcreek Place,Apex,27539,6/24/2020,Woodcreek,"2,954",2015,3,2,1,Detached,"$469,000.00","$459,900.00",27,Yes,2,.26-.5 Acres,0.98
2321625,CLOSED,2018 Lazio Lane,Apex,27502,7/10/2020,Bella Casa,"3,031",2012,5,3,0,Detached,"$469,900.00","$459,900.00",13,Yes,2,0-.25 Acres,0.98
2149115,CLOSED,1916 Metta Mill Lane,Apex,27502,5/30/2018,Woodall Estates,"3,171",2017,5,4,0,Detached,"$459,975.00","$459,975.00",0,,2,0-.25 Acres,1.00
2288943,CLOSED,2873 Farmhouse Drive,Apex,27502,4/9/2020,Smith Farm,"2,836",2020,5,3,0,Detached,"$459,990.00","$459,990.00",0,Yes,2,0-.25 Acres,1.00
2162984,CLOSED,445 Havenfield Court,Apex,27523,6/29/2018,Not in a Subdivision,"3,653",1995,4,2,1,Detached,"$475,000.00","$460,000.00",115,Yes,2,1-2.9 Acres,0.97
2209922,CLOSED,938 Bay Bouquet Lane,Apex,27523,4/26/2019,Ellington Cove,"2,401",2018,4,2,1,Detached,"$449,900.00","$460,000.00",0,Yes,2,0-.25 Acres,1.02
2263253,CLOSED,1000 Bexley Hills Bend,Apex,27502,11/12/2019,Whitehall,"3,203",2012,5,3,0,Detached,"$469,900.00","$460,000.00",100,Yes,2,0-.25 Acres,0.98
2187703,CLOSED,2624 Silver Bend Drive,Apex,27539,6/29/2018,Brighton Forest,"3,050",2012,4,3,1,Detached,"$455,000.00","$460,000.00",1,Yes,2,.26-.5 Acres,1.01
2251030,CLOSED,105 Batsonwood Place,Apex,27539,4/28/2020,Woodcreek,"3,068",2019,4,3,0,Detached,"$469,000.00","$460,000.00",0,Yes,2,.51-.75 Acres,0.98
2151893,CLOSED,105 Banyan Creek Place,Apex,27539,7/11/2018,Woodcreek,"2,763",2017,4,3,0,Detached,"$468,000.00","$460,000.00",0,Yes,2,0-.25 Acres,0.98
2244386,CLOSED,3029 Brighton Bluff Drive,Apex,27539,4/18/2019,Brighton Forest,"2,806",2014,4,3,0,Detached,"$468,000.00","$460,000.00",2,Yes,3,.26-.5 Acres,0.98
2260547,CLOSED,113 Warm Wood Lane,Apex,27539,10/22/2019,Woodcreek,"3,925",2014,5,4,0,Detached,"$469,900.00","$460,000.00",76,Yes,2,0-.25 Acres,0.98
2321471,CLOSED,7336 Capulin Crest Drive,Apex,27539,8/3/2020,The Park At West Lake,"3,101",2008,4,2,1,Detached,"$460,000.00","$460,000.00",13,Yes,2,.26-.5 Acres,1.00
2311986,CLOSED,204 Echo Creek Place,Apex,27539-4182,6/26/2020,Woodcreek,"3,127",2016,3,2,1,Detached,"$475,000.00","$460,000.00",23,Yes,2,0-.25 Acres,0.97
2146617,CLOSED,105 Colvin Park Lane,Apex,27539,3/30/2018,Colvin Park,"3,309",2018,4,3,1,Detached,"$467,486.00","$460,000.00",0,Yes,2,0-.25 Acres,0.98
2136970,CLOSED,709 Cambridge Hall Loop,Apex,27539,5/8/2018,Churchill Estates,"3,600",2007,5,4,0,Detached,"$494,900.00","$460,000.00",278,Yes,2,.26-.5 Acres,0.93
2184564,CLOSED,2309 Swansea Lane,Apex,27502,1/2/2019,Chelsea Run,"2,673",2018,4,2,1,Detached,"$460,000.00","$460,000.00",0,Yes,2,0-.25 Acres,1.00
2236716,CLOSED,2269 Toad Hollow Trail,Apex,27502,4/22/2019,Kelly Grove,"2,915",2015,5,3,0,Detached,"$460,000.00","$460,000.00",1,Yes,2,0-.25 Acres,1.00
2228370,CLOSED,133 Ironcreek Place,Apex,27539,3/8/2019,Woodcreek,"3,391",2014,5,4,0,Detached,"$465,000.00","$460,000.00",37,Yes,2,.26-.5 Acres,0.99
2248109,CLOSED,2615 Brighton Bluff Drive,Apex,27539,6/14/2019,Brighton Forest,"3,110",2016,4,4,0,Detached,"$460,000.00","$460,000.00",7,Yes,2,.26-.5 Acres,1.00
2178626,CLOSED,1257 Horsham Way,Apex,27502,9/27/2018,Haddon Hall,"4,824",2000,5,4,0,Detached,"$475,000.00","$460,000.00",158,Yes,2,0-.25 Acres,0.97
2169691,CLOSED,1401 Fairfax Woods Drive,Apex,27502,3/26/2018,Beckett Crossing,"4,505",2005,5,3,1,Detached,"$459,900.00","$460,000.00",20,,2,.26-.5 Acres,1.00
2133334,CLOSED,303 Stonehouse Drive,Apex,27523,3/20/2018,Crestmont,"3,058",2017,5,3,0,Detached,"$464,990.00","$460,190.00",0,Yes,2,0-.25 Acres,0.99
2334860,CLOSED,2012 Piedmontese Drive,Apex,27539,7/31/2020,The Courtyards at Kildaire Farms,"1,776",2020,2,2,0,Detached,"$460,310.00","$460,310.00",0,Yes,2,0-.25 Acres,1.00
2240536,CLOSED,1933 Stanlake Drive,Apex,27502,7/18/2019,Buckhorn Preserve,"3,256",2019,4,4,0,Detached,"$460,350.00","$460,350.00",0,Yes,2,0-.25 Acres,1.00
2293959,CLOSED,1124 Gloriosa Street,Apex,27502,11/15/2019,Sweetwater,"3,200",2019,4,3,1,Detached,"$460,475.00","$460,475.00",0,,2,0-.25 Acres,1.00
2200316,CLOSED,1941 Metta Mill Lane,Apex,27502,5/31/2019,Woodall Estates,"2,976",2018,5,3,0,Detached,"$443,275.00","$460,550.00",0,,2,0-.25 Acres,1.04
2174426,CLOSED,2516 Thurrock Drive,Apex,27539,4/26/2018,Brighton Forest,"3,089",2009,4,3,1,Detached,"$460,000.00","$461,000.00",4,Yes,2,.26-.5 Acres,1.00
2166758,CLOSED,2839 Rileys Pond Drive,Apex,27502,9/11/2018,Rileys Pond,"2,698",2018,4,2,1,Detached,"$464,700.00","$461,110.00",0,Yes,2,0-.25 Acres,0.99
2144409,CLOSED,136 Ferrell Road,Apex,27523,3/21/2018,Woodhall,"2,934",2017,4,3,0,Detached,"$450,240.00","$461,253.00",0,Yes,2,.26-.5 Acres,1.02
2220648,CLOSED,3088 Mavisbank Circle,Apex,27502,9/13/2019,Buckhorn Preserve,"2,711",2019,3,3,0,Detached,"$461,255.00","$461,255.00",0,Yes,2,0-.25 Acres,1.00
2246156,CLOSED,1256 Gloriosa Street,Apex,27523,4/10/2019,Sweetwater,"3,245",2019,4,3,1,Detached,"$461,350.00","$461,350.00",0,Yes,2,0-.25 Acres,1.00
2257912,CLOSED,3271 Ripley River Road,Apex,27562,9/11/2019,Woodbury,"3,160",2019,5,4,0,Detached,"$469,005.00","$461,505.00",0,Yes,2,0-.25 Acres,0.98
2155878,CLOSED,1527 Samos Island Drive,Apex,27502,3/23/2018,Arcadia West,"3,300",2017,5,3,1,Detached,"$461,910.00","$461,910.00",0,Yes,2,0-.25 Acres,1.00
2274886,CLOSED,1188 St Cloud Loop,Apex,27523,1/10/2020,Woodhall,"2,076",2018,3,2,0,Detached,"$484,900.00","$462,000.00",107,Yes,2,.26-.5 Acres,0.95
2186644,CLOSED,3621 Hickory Manor Drive,Apex,27539,1/30/2019,Senter Farm,"2,780",2018,4,3,0,Detached,"$464,900.00","$462,000.00",0,Yes,2,.76-.99 Acres,0.99
2202696,CLOSED,204 Mystic Pine Place,Apex,27539,11/16/2018,Woodcreek,"3,298",2018,5,4,1,Detached,"$464,000.00","$462,000.00",0,Yes,2,.26-.5 Acres,1.00
2246025,CLOSED,1937 Stanlake Drive,Apex,27502,7/24/2019,Buckhorn Preserve,"3,202",2019,4,4,0,Detached,"$464,990.00","$462,000.00",0,Yes,2,0-.25 Acres,0.99
2170138,CLOSED,1500 Baxter Ridge Court,Apex,27502,12/28/2018,Rileys Pond,"3,048",2018,4,3,0,Detached,"$469,700.00","$462,000.00",0,Yes,2,0-.25 Acres,0.98
2227696,CLOSED,1102 Celandine Drive,Apex,27502,2/7/2019,Beckett Crossing,"4,571",2001,5,3,1,Detached,"$470,000.00","$462,000.00",9,Yes,2,.26-.5 Acres,0.98
2173490,CLOSED,243 Fawnwood Acres Drive,Apex,27539,6/21/2018,Colvin Park,"3,235",2018,4,3,1,Detached,"$469,934.00","$462,000.00",0,Yes,2,0-.25 Acres,0.98
2164659,CLOSED,225 Fishburn Drive,Apex,27523,7/30/2018,Crestmont,"3,058",2018,5,3,0,Detached,"$462,408.00","$462,408.00",0,Yes,2,0-.25 Acres,1.00
2144233,CLOSED,128 Pondside Drive,Apex,27539,3/30/2018,Colvin Park,"3,237",2017,4,3,1,Detached,"$483,792.00","$462,500.00",0,Yes,2,0-.25 Acres,0.96
2153460,CLOSED,1600 Paros Hill Lane,Apex,27502,7/31/2018,Arcadia West,"3,548",2017,5,3,1,Detached,"$499,000.00","$462,500.00",0,Yes,2,0-.25 Acres,0.93
2197878,CLOSED,1931 Firenza Drive,Apex,27502,9/25/2018,Bella Casa,"2,895",2015,5,2,1,Detached,"$469,900.00","$462,500.00",33,Yes,2,0-.25 Acres,0.98
2221343,CLOSED,1974 Lazio Lane,Apex,27502,1/30/2019,Bella Casa,"3,413",2011,4,3,1,Detached,"$475,000.00","$463,000.00",17,Yes,2,0-.25 Acres,0.97
2233577,CLOSED,104 Batsonwood Place,Apex,27539-6244,6/18/2019,Woodcreek,"3,220",2016,5,4,0,Detached,"$469,900.00","$463,000.00",115,Yes,3,.26-.5 Acres,0.99
2197301,CLOSED,229 Kanewind Terrace,Apex,27523,2/25/2019,Greenmoor,"2,869",2018,5,4,0,Detached,"$467,810.00","$463,590.00",0,Yes,2,0-.25 Acres,0.99
2298956,CLOSED,1310 Early Planting Avenue,Apex,27502,6/30/2020,Smith Farm,"3,268",2020,4,3,1,Detached,"$476,720.00","$463,720.00",0,Yes,2,0-.25 Acres,0.97
2180281,CLOSED,2413 Jester Drive,Apex,27523,9/26/2018,Crestmont,"3,010",2018,5,3,0,Detached,"$463,870.00","$463,870.00",0,Yes,2,0-.25 Acres,1.00
2164587,CLOSED,514 Parlier Drive,Apex,27523,4/25/2018,Greenmoor,"2,928",2017,3,2,1,Detached,"$466,900.00","$463,900.00",0,Yes,2,0-.25 Acres,0.99
2208167,CLOSED,109 Ferrell Road,Apex,27523,2/19/2019,Woodhall,"2,363",2018,4,3,1,Detached,"$446,100.00","$463,990.00",0,Yes,2,.26-.5 Acres,1.04
2196289,CLOSED,113 Palermo Court,Apex,27539,9/17/2018,Tuscany,"2,928",2014,5,4,1,Detached,"$475,000.00","$464,000.00",48,Yes,2,0-.25 Acres,0.98
2176277,CLOSED,1324 Gilwood Drive,Apex,27502,10/26/2018,Middleton,"2,936",2018,5,4,0,Detached,"$469,000.00","$464,000.00",0,Yes,2,0-.25 Acres,0.99
2334612,CLOSED,2117 Turling Way,Apex,27523,10/22/2020,Greenmoor,"2,800",2018,5,3,0,Detached,"$470,000.00","$464,000.00",24,Yes,2,0-.25 Acres,0.99
2203694,CLOSED,212 Evanview Court,Apex,27523,12/19/2018,Woodhall,"2,996",2018,4,2,1,Detached,"$463,990.00","$464,054.00",0,Yes,2,.26-.5 Acres,1.00
2167365,CLOSED,1990 Steeple Chase Bend,Apex,27502,5/10/2018,Holland Farm,"3,494",2011,6,4,0,Detached,"$464,900.00","$464,900.00",71,Yes,3,0-.25 Acres,1.00
2185758,CLOSED,105 Chantilly Court,Apex,27502,6/27/2018,Abbington,"3,019",1999,4,3,1,Detached,"$464,900.00","$464,900.00",11,Yes,2,.26-.5 Acres,1.00
2233885,CLOSED,1493 Rowboat Road,Apex,27502,7/26/2019,Smith Farm,"2,836",2019,5,4,0,Detached,"$464,990.00","$464,990.00",0,Yes,2,0-.25 Acres,1.00
2288936,CLOSED,2889 Farmhouse Drive,Apex,27502,3/20/2020,Smith Farm,"2,836",2019,5,3,0,Detached,"$464,990.00","$464,990.00",0,Yes,2,0-.25 Acres,1.00
2172828,CLOSED,4128 Summer Ridge Court,Apex,27539,3/16/2018,Kildaire Estates,"3,735",1990,4,2,2,Detached,"$462,500.00","$465,000.00",2,No,2,1-2.9 Acres,1.01
2219806,CLOSED,3505 Knightshire Drive,Apex,27539,12/10/2018,Royal Senter Ridge,"3,200",1998,4,2,1,Detached,"$465,000.00","$465,000.00",12,Yes,2,.76-.99 Acres,1.00
2253088,CLOSED,210 Sea Biscuit Lane,Apex,27539,7/25/2019,West Lake,"4,200",2007,5,4,0,Detached,"$475,000.00","$465,000.00",47,Yes,3,.26-.5 Acres,0.98
2270670,CLOSED,1002 Surry Dale Court,Apex,27502,12/5/2019,Buckingham,"3,205",2000,4,3,1,Detached,"$467,500.00","$465,000.00",73,No,2,1-2.9 Acres,0.99
2296108,CLOSED,1148 Tringham Court,Apex,27502,8/4/2020,Abbey Run,"2,550",2020,4,3,0,Detached,"$475,000.00","$465,000.00",0,Yes,2,0-.25 Acres,0.98
2176307,CLOSED,1336 Gilwood Drive,Apex,27502,8/30/2018,Middleton,"2,942",2018,5,4,0,Detached,"$479,990.00","$465,000.00",0,Yes,2,0-.25 Acres,0.97
2273900,CLOSED,214 Briarfield Drive,Apex,27502-7035,1/7/2020,Seagroves Farm,"3,435",2013,5,3,0,Detached,"$480,000.00","$465,000.00",60,Yes,2,0-.25 Acres,0.97
2142407,CLOSED,104 Restonwood Drive,Apex,27539,2/26/2018,Woodcreek,"2,765",2017,4,3,0,Detached,"$460,000.00","$465,000.00",0,Yes,3,.26-.5 Acres,1.01
2296114,CLOSED,100 Pondside Drive,Apex,27539,3/6/2020,Colvin Park,"3,329",2016,4,3,1,Detached,"$475,000.00","$465,000.00",24,,2,0-.25 Acres,0.98
2241880,CLOSED,1048 Tender Drive,Apex,27502,5/8/2019,The Villages of Apex,"3,140",2008,3,2,1,Detached,"$475,000.00","$465,000.00",0,Yes,2,0-.25 Acres,0.98
2326301,CLOSED,2420 Emily Brook Way,Apex,27523,9/16/2020,Greenmoor,"2,860",2017,4,3,1,Detached,"$480,900.00","$465,000.00",46,Yes,2,0-.25 Acres,0.97
2275258,CLOSED,716 White Oak Pond Road,Apex,27523,3/26/2020,The Preserve at White Oak Creek,"3,149",2019,5,4,0,Detached,"$471,417.00","$465,000.00",0,Yes,2,0-.25 Acres,0.99
2233110,CLOSED,658 Brook Pine Trail,Apex,27523,6/6/2019,Greenmoor,"2,930",2019,5,4,0,Detached,"$476,060.00","$465,000.00",0,Yes,2,0-.25 Acres,0.98
2248564,CLOSED,104 Larkhaven Place,Apex,27539,5/20/2019,Woodcreek,"3,500",2014,4,3,1,Detached,"$459,900.00","$465,000.00",4,Yes,2,0-.25 Acres,1.01
2260142,CLOSED,213 Sea Biscuit Lane,Apex,27539,8/16/2019,West Lake,"4,193",2007,5,4,0,Detached,"$475,000.00","$465,000.00",22,Yes,3,.26-.5 Acres,0.98
2256027,CLOSED,500 Pointe Grove Lane,Apex,27523,1/27/2020,Wayland Grove,"3,663",2019,5,4,0,Detached,"$465,091.00","$465,001.00",0,Yes,2,0-.25 Acres,1.00
2210264,CLOSED,942 Bay Bouquet Lane,Apex,27523,6/30/2019,Ellington Cove,"2,838",2018,3,3,0,Detached,"$447,500.00","$465,383.00",0,Yes,2,0-.25 Acres,1.04
2208804,CLOSED,1909 Stanlake Drive,Apex,27502,6/24/2019,Buckhorn Preserve,"3,200",2019,5,4,0,Detached,"$459,000.00","$465,465.00",0,Yes,2,0-.25 Acres,1.01
2188561,CLOSED,2317 Swansea Lane,Apex,27502,5/1/2019,Chelsea Run,"2,905",2018,5,3,1,Detached,"$480,000.00","$465,545.00",0,Yes,2,0-.25 Acres,0.97
2185526,CLOSED,1920 Gray Meadow Drive,Apex,27502,4/25/2019,Woodall Estates,"3,010",2019,5,3,0,Detached,"$459,990.00","$465,870.00",0,Yes,2,0-.25 Acres,1.01
2256175,CLOSED,1641 Salem Village Drive,Apex,27502,9/5/2019,Salem Village,"3,209",2013,5,4,0,Detached,"$481,900.00","$466,000.00",73,Yes,2,0-.25 Acres,0.97
2328440,CLOSED,1601 Tinos Overlook Way,Apex,27502,9/25/2020,Arcadia West,"2,900",2017,4,3,1,Detached,"$480,000.00","$466,000.00",52,Yes,2,0-.25 Acres,0.97
2250390,CLOSED,100 Briarfield Drive,Apex,27502,6/21/2019,Seagroves Farm,"3,150",2012,5,4,0,Detached,"$474,900.00","$466,000.00",21,Yes,2,0-.25 Acres,0.98
2225025,CLOSED,572 Duggins Point,Apex,27523,12/21/2018,Greenmoor,"3,048",2019,5,4,0,Detached,"$469,900.00","$466,000.00",0,Yes,2,0-.25 Acres,0.99
2238628,CLOSED,4009 Cross Timber Lane,Apex,27539,7/9/2019,Blaney Farms,"3,517",2017,4,3,1,Detached,"$473,000.00","$466,000.00",70,Yes,3,.51-.75 Acres,0.99
2240140,CLOSED,213 Evanview Court,Apex,27523,6/5/2019,Woodhall,"2,300",2019,3,3,0,Detached,"$439,795.00","$466,097.00",0,Yes,2,.26-.5 Acres,1.06
2263013,CLOSED,416 Brook Pine Trail,Apex,27523,11/15/2019,Greenmoor,"3,160",2019,5,4,0,Detached,"$469,900.00","$466,150.00",0,Yes,2,0-.25 Acres,0.99
2176701,CLOSED,1368 Gilwood Drive,Apex,27502,7/25/2018,Middleton,"2,936",2018,5,4,0,Detached,"$466,909.00","$466,359.00",0,Yes,2,0-.25 Acres,1.00
2241998,CLOSED,2936 Oakley Woods Lane,Apex,27539,4/30/2019,Brighton Forest,"2,695",2014,4,3,0,Detached,"$468,500.00","$466,500.00",17,,2,.26-.5 Acres,1.00
2320351,CLOSED,7284 Bedford Ridge Drive,Apex,27539-4131,10/1/2020,The Park At West Lake,"3,174",2008,5,3,1,Detached,"$469,900.00","$467,000.00",89,Yes,2,.26-.5 Acres,0.99
2212846,CLOSED,100 Pondside Drive,Apex,27539,11/1/2018,Colvin Park,"3,355",2016,4,3,1,Detached,"$469,950.00","$467,000.00",8,Yes,2,0-.25 Acres,0.99
2179883,CLOSED,2685 Lake Waccamaw Trail,Apex,27502,4/27/2018,Bella Casa,"3,482",2015,5,3,1,Detached,"$475,000.00","$467,000.00",3,Yes,2,0-.25 Acres,0.98
